(Cantidad de reviews, Score, Titulo)
(58, 3.5, 'Back to the Front : An Accidental Historian Walks the Trenches of World War I', '0802713297')
(57, 3.5, 'The Cove', '0515118656')
(57, 3.5, 'Virus of the Mind: The New Science of the Meme', '0963600117')
(57, 3.5, 'Oh, The Things I Know cass', '1565116976')
(57, 3.5, 'Now, Let Me Tell You What I Really Think', '0743518578')
(57, 3.5, '21 Dog Years : Doing Time ', '')
(57, 3.5, 'Now, Let Me Tell You What I Really Think', '0684862352')
(57, 3.5, 'Now, Let Me Tell You What I Really Think', '0684862360')
(57, 3.5, 'Hollywood Hulk Hogan', '0743526872')
(57, 3.5, 'Hollywood Hulk Hogan', '0743456904')
(57, 3.5, '21 Dog Years : Doing Time ', '0743225805')
(57, 3.5, 'Race Matters (Audio Editions)', '0945353928')
(57, 3.5, 'Race Matters (Vintage)', '0679749861')
(57, 3.5, 'Oh, The Things I Know CD', '1565116984')
(57, 3.5, 'Race Matters', '0807009725')
(57, 3.5, "A Rock and a Hard Place : One Boy's Triumphant Story", '0451181859')
(57, 3.5, 'Race Matters', '0807009180')
(56, 3.5, 'Grave Secrets', '0743526279')
(56, 3.5, 'Total Recall: A V.I. Warshawski Novel', '0385313667')
(56, 3.5, 'Waiting', '0812541642')
(56, 3.5, 'Dream Catcher : A Memoir', '0671042823')
(56, 3.5, "The Eagle's Shadow: Why America Fascinates And Infuriates The World", '0374103836')
(56, 3.5, "Murder in Dealey Plaza:  What We Know Now that We Didn't Know Then", '0812694228')
(56, 3.5, 'Dream Catcher: A Memoir', '0671042815')
(56, 3.5, 'Total Recall', '0440224713')
(56, 3.5, 'Grave Secrets (Temperance Brennan Novels (Hardcover))', '0684859734')
(56, 3.5, 'Bubbles Unbound', '0451205448')
(56, 3.5, 'Winter Moon', '0553582933')
(56, 3.5, 'Grave Secrets : A Novel', '0743526295')
(56, 3.5, 'Total Recall (Nova Audio Books)', '1587883910')
(56, 3.5, 'Bubbles Unbound', '0525945806')
(55, 3.5, 'Dr. Death (Alex Delaware)', '0345413881')
(55, 3.5, 'Perfect Match: A Novel', '0743418735')
(55, 3.5, 'Perfect Match : A Novel', '0743418727')
(55, 3.5, "Gunman's Rhapsody", '0399147624')
(55, 3.5, 'Executive Power', '0743453956')
(55, 3.5, 'Dr. Death: A Novel', '')
(55, 3.5, 'The Catholic Church : A Short History (Modern Library Chronicles)', '0679640924')
(55, 3.5, 'Executive Power', '0743527933')
(55, 3.5, 'Death in Paradise', '0425187063')
(55, 3.5, "Mallory's Oracle (Kathleen Mallory Novels (Paperback))", '0515116475')
(55, 3.5, 'Perfect Match : A Novel', '0743422899')
(55, 3.5, 'The Breaker', '0515128821')
(55, 3.5, 'The First Victim (Lou Boldt', '0786889667')
(55, 3.5, 'Dr. Death : A Novel', '0679459618')
(55, 3.5, "Woman's Encyclopedia of Myths and Secrets", '006250925')
(55, 3.5, 'The Hunt for Zero Point : Inside the Classified World of Antigravity Technology', '0767906276')
(55, 3.5, 'Mistaken Identity', '0061096113')
(55, 3.5, 'Death in Paradise: A Jesse Stone Novel (Jesse Stone Novels (Audio))', '1590070712')
(55, 3.5, 'The New Madrid Run', '0965124010')
(55, 3.5, 'The Breaker', '0399144927')
(55, 3.5, 'Death in Paradise: A Jesse Stone Novel (Jesse Stone Novels (Audio))', '1590070720')
(55, 3.5, 'Death in Paradise (Jesse Stone Novels (Hardcover))', '0399147799')
(54, 3.5, 'Acorn People', '0808505343')
(54, 3.5, "God's Secretaries : The Making of the King James Bible", '0060185163')
(54, 3.5, 'The Book of Fours', '0743412400')
(54, 3.5, 'They Came Before Columbus', '0394402456')
(54, 3.5, 'ACORN PEOPLE, THE', '0553258508')
(54, 3.5, 'The Immortal Class : Bike Messengers and the Cult of Human Power', '0375504281')
(54, 3.5, 'The White House Connection', '0425175413')
(54, 3.5, 'The Acorn People', '044022702')
(53, 3.5, 'Fateful Triangle: The United States, Israel and the Palestinians (South End Press Classics Series , Vol 3)', '089608602')
(53, 3.5, 'Street Dreams', '0446531316')
(53, 3.5, 'The Immortal Class : Bike Messengers and the Cult of Human Power', '0375760245')
(53, 3.5, 'The Fateful Triangle: The United States, Israel and the Palestinians', '0745315305')
(53, 3.5, 'Justice Hall (Mary Russell Novels (Paperback))', '0553581112')
(53, 3.5, 'New York September 11', '1576871304')
(53, 3.5, 'Street Dreams', '0446532320')
(53, 3.5, 'Five Days in London: May 1940', '0300084668')
(53, 3.5, 'Liberty Falling (Anna Pigeon Mysteries (Paperback))', '0380728273')
(53, 3.5, 'Five Days in London May 1940', '0300080301')
(53, 3.5, 'Fateful Triangle: The United States, Israel, and the Palestinians (South End Press Classics Series)', '0896086011')
(53, 3.5, 'Justice Hall', '0553111132')
(53, 3.5, "Hollywood Babylon : The Legendary Underground Classic of Hollywood's Darkest and Best Kept Secrets", '0440153255')
(52, 3.5, 'Associate, The', '0694525987')
(52, 3.5, 'Touching Evil', '0553583441')
(52, 3.5, 'Associate, The CD', '0694526118')
(52, 3.5, 'The Associate', '')
(52, 3.5, 'For the New Intellectual', '0451163087')
(52, 3.5, 'The Associate LP', '006621405')
(52, 3.5, 'Vows of Silence : The Abuse of Power in the Papacy of John Paul II', '0743244419')
(52, 3.5, 'The Mystery of the Aleph : Mathematics, the Kabbalah, and the Search for Infinity', '0743422996')
(52, 3.5, 'The Unburied', '0743410513')
(52, 3.5, 'The Associate', '0061030643')
(52, 3.5, 'A Cold Heart: An Alex Delaware Novel', '0345452550')
(52, 3.5, 'Warriors of God : Richard the Lionheart and Saladin in the Third Crusade', '0385495625')
(52, 3.5, 'For the New Intellectual: Library Edition', '0786198125')
(52, 3.5, 'A Cold Heart', '0739303082')
(52, 3.5, 'The Mystery of the Aleph: Mathematics, the Kabbalah, and the Human Mind', '156858105')
(52, 3.5, 'The Associate', '0060196254')
(52, 3.5, 'Warriors of God : Richard the Lionheart and Saladin in the Third Crusade', '0385495617')
(51, 3.5, "Into the Storm : A Study in Command (Commander's)", '0425163083')
(51, 3.5, 'Facing the Wind : A True Story of Tragedy and Reconciliation', '0375759409')
(51, 3.5, 'ICEBERG : ICEBERG', '0671737775')
(51, 3.5, "Into The Storm : A Study in Command (Commander's)", '0671576615')
(51, 3.5, 'Facing the Wind : A True Story of Tragedy and Reconciliation', '0375500227')
(51, 3.5, 'Sudden Mischief', '042516828')
(51, 3.5, 'The Nautical Chart', '0156013053')
(51, 3.5, "Bush's Brain: How Karl Rove Made George W. Bush Presidential", '0471423270')
(51, 3.5, 'The Nautical Chart', '0151005346')
(51, 3.5, 'The Eleventh Commandment', '0061013315')
(51, 3.5, 'Jihad in the West: Muslim Conquests from the 7th to the 21st Centuries', '1573922471')
(51, 3.5, 'The Lamorna Wink (Richard Jury Mysteries (Paperback))', '0451409361')
(51, 3.5, 'Tilting the Playing Field: Schools, Sports, Sex, and Title IX', '189355435')
(51, 3.5, 'Shades of Justice', '0451197682')
(51, 3.5, 'Red Zone : The Behind-the-Scenes Story of the San Francisco Dog Mauling', '0060537795')
(50, 3.5, 'Publication Manual of the American Psychological Association, Fourth Edition (Publication Manual of the American Psychological Association, 4th ed)', '1557982414')
(50, 3.5, 'L.Ron Hubbard: Messiah or Madman', '0942637577')
(50, 3.5, 'The Lobster Chronicles : Life On a Very Small Island', '0786885912')
(50, 3.5, 'The Lobster Chronicles: Life on a Very Small Island', '0786866772')
(50, 3.5, 'Publication Manual of the American Psychological Association, Fifth Edition', '1557987904')
(50, 3.5, 'Publication Manual of the American Psychological Association, Fifth Edition', '1557987912')
(50, 3.5, "Rogue State: A Guide to the World's Only Superpower", '1567511945')
(50, 3.5, 'On Mexican Time : A New Life in San Miguel', '0767903188')
(50, 3.5, 'Lobster Chronicles, The : Life on a Very Small Island', '1590860985')
(50, 3.5, 'Kiss & Tell', '0965879402')
(50, 3.5, 'A Darker Place', '0553578243')
(50, 3.5, 'Brooke (Orphans Miniseries, Book 3)', '0671020323')
(2776, 3.0, 'Hannibal', '0440224675')
(2776, 3.0, 'Hannibal', '038529929')
(2776, 3.0, 'Hannibal', '0553456636')
(2017, 3.0, 'Treason: Liberal Treachery from the Cold War to the War on Terrorism', '1400050308')
(1176, 3.0, 'Slander: Liberal Lies About the American Right', '1400046610')
(1176, 3.0, 'Slander: Liberal Lies About the American Right (Thorndike Press Large Print Nonfiction Series)', '078624819')
(1176, 3.0, 'Slander: Liberal Lies About the American Right', '1400049520')
(1176, 3.0, 'Slander', '073930299')
(1020, 3.0, 'The Street Lawyer', '0440225701')
(1020, 3.0, 'The Street Lawyer', '0553502123')
(1020, 3.0, 'The Street Lawyer', '0553455710')
(1020, 3.0, 'The Street Lawyer', '0385490992')
(1020, 3.0, 'The Street Lawyer', '0553479180')
(995, 3.0, 'The Brethren', '0553456644')
(995, 3.0, 'The Brethren', '0553502417')
(994, 3.0, 'The Brethren', '0440236673')
(994, 3.0, 'The Brethren', '0375409726')
(994, 3.0, 'The Brethren', '0385497466')
(676, 3.0, 'Living History', '0743222245')
(635, 3.0, 'Let Freedom Ring: Winning the War of Liberty over Liberalism', '0060514558')
(635, 3.0, 'Let Freedom Ring : Winning the War of Liberty over Liberalism', '006051812')
(635, 3.0, 'Let Freedom Ring CD : Winning the War of Liberty over Liberalism', '0060518138')
(634, 3.0, 'Digital Fortress : A Thriller', '0312263120')
(617, 3.0, 'When the Wind Blows', '0446607657')
(617, 3.0, 'When the Wind Blows', '1570426406')
(612, 3.0, 'Black Notice', '0399145087')
(612, 3.0, 'Black Notice', '0425175405')
(612, 3.0, 'Black Notice', '039914515')
(539, 3.0, 'The King of Torts', '0385508050')
(539, 3.0, 'The King of Torts', '0739302213')
(539, 3.0, 'The King of Torts', '0375431969')
(539, 3.0, 'The King of Torts', '0739302248')
(539, 3.0, 'The King of Torts', '0385508042')
(504, 3.0, 'Point of Origin', '0425169863')
(373, 3.0, 'The Last Precinct (Kay Scarpetta)', '0399146377')
(373, 3.0, 'The Last Precinct (Random House Large Print)', '0375430687')
(373, 3.0, 'The Last Precinct', '0425180638')
(373, 3.0, 'The Last Precinct (Kay Scarpetta)', '0399146253')
(373, 3.0, 'The Last Precinct (Kay Scarpetta)', '0399146369')
(332, 3.0, 'Pop Goes the Weasel', '0316693286')
(332, 3.0, 'Pop Goes the Weasel', '1570427135')
(332, 3.0, 'Pop Goes the Weasel', '1570427143')
(332, 3.0, 'Pop Goes the Weasel', '1570427151')
(332, 3.0, 'Pop Goes the Weasel', '0446608815')
(317, 3.0, 'The Bible Code', '0684849739')
(289, 3.0, "Jarhead : A Marine's Chronicle of the Gulf War and Other Battles", '0743535391')
(289, 3.0, "Jarhead : A Marine's Chronicle of the Gulf War and Other Battles", '0743235355')
(259, 3.0, 'What Should I Do with My Life', '0375507493')
(248, 3.0, 'Toxin', '0425166619')
(245, 3.0, 'P Is For Peril : A Kinsey Milhone Mystery (Kinsey Millhone Mysteries (Audio))', '0375404163')
(245, 3.0, 'P is for Peril : A Kinsey Milhone Mystery (Kinsey Millhone Mysteries (Audio))', '0375416854')
(245, 3.0, '', '0375416846')
(245, 3.0, 'P Is for Peril', '0449003795')
(245, 3.0, 'The Jester', '0316602051')
(245, 3.0, 'P Is for Peril (Kinsey Millhone Mysteries (Hardcover))', '0399147195')
(245, 3.0, 'P is for Peril', '0786229489')
(245, 3.0, 'The Jester', '1586215361')
(245, 3.0, 'The Jester', '1586214152')
(245, 3.0, 'The Jester', '1586214144')
(245, 3.0, 'P Is for Peril', '')
(240, 3.0, 'The Beach House', '0316969680')
(240, 3.0, 'The Beach House', '0316733741')
(240, 3.0, 'The Beach House', '1586212869')
(240, 3.0, 'The Beach House', '1586212877')
(233, 3.0, 'One Door Away From Heaven', '0553528947')
(233, 3.0, 'One Door Away from Heaven', '0553582755')
(233, 3.0, 'One Door Away from Heaven', '0553801376')
(233, 3.0, "Hitler's Pope : The Secret History of Pius XII", '0670886939')
(233, 3.0, "Hitler's Pope : The Secret History of Pius XII", '0140296271')
(232, 3.0, 'The Tenth Justice', '0446606243')
(231, 3.0, "Our Kind of People: Inside America's Black Upper Class", '0060984384')
(223, 3.0, 'Four Blind Mice', '1586214047')
(223, 3.0, 'Four Blind Mice', '1586214055')
(223, 3.0, 'Four Blind Mice', '0316147869')
(223, 3.0, 'Four Blind Mice', '0316693006')
(220, 3.0, "Constantine's Sword: The Church and the Jews: A History", '0395779278')
(220, 3.0, "Constantine's Sword: The Church and the Jews -- A History", '0618219080')
(218, 3.0, 'Personal Injuries', '037540824')
(218, 3.0, 'Personal Injuries', '0375408258')
(218, 3.0, 'Personal Injuries', '0446608602')
(218, 3.0, 'Personal Injuries', '0375408215')
(216, 3.0, 'The Case Against Hillary Clinton', '0060393408')
(209, 3.0, 'Last Man Standing', '1586211919')
(209, 3.0, 'Last Man Standing', '044652994')
(209, 3.0, 'Last Man Standing', '1586211900')
(209, 3.0, 'Last Man Standing', '0446525804')
(209, 3.0, 'Last Man Standing', '0446611778')
(209, 3.0, 'Last Man Standing', '1586211897')
(207, 3.0, 'Night Whispers', '0671576941')
(207, 3.0, 'Night Whispers', '0671525743')
(193, 3.0, 'Visions of Sugar Plums (A Stephanie Plum Novel)', '0312306326')
(193, 3.0, 'Visions of Sugar Plums (Random House Large Print)', '0375431888')
(193, 3.0, 'Visions of Sugar Plums (A Stephanie Plum Novel)', '1559277726')
(193, 3.0, 'Visions of Sugar Plums (A Stephanie Plum Novel)', '1559277718')
(191, 3.0, 'Nothing Like It In The World : The Men Who Built the Transcontinental Railroad 1863-1869', '0684846098')
(191, 3.0, 'Nothing Like It in the World', '0613501349')
(191, 3.0, 'Nothing Like It In the World : The Men Who Built the Transcontinental Railroad 1863-1869', '0743203178')
(191, 3.0, 'Nothing Like It In The World : The Men Who Built The Transcontinental Railroad 1863 - 1869', '0743506472')
(183, 3.0, 'Chasing the Dime', '1586214497')
(183, 3.0, 'Chasing the Dime', '1586214489')
(183, 3.0, 'Chasing the Dime', '1586214500')
(182, 3.0, 'Chasing the Dime', '0316160466')
(182, 3.0, 'Chasing the Dime', '0316153915')
(176, 3.0, "Hitler's Willing Executioners : Ordinary Germans and the Holocaust", '0679446958')
(176, 3.0, "Hitler's Willing Executioners : Ordinary Germans and the Holocaust", '0679772685')
(171, 3.0, 'Easy Prey', '0399146334')
(171, 3.0, 'Easy Prey', '0425178765')
(168, 3.0, 'A Traitor to Memory (Random House Large Print)', '0375431136')
(168, 3.0, 'A Traitor to Memory', '0553801279')
(168, 3.0, 'A Traitor to Memory', '0553528211')
(168, 3.0, 'A Traitor to Memory', '0553714406')
(168, 3.0, 'A Traitor to Memory', '0553582364')
(167, 3.0, 'Black Dahlia Avenger: The True Story', '1559706643')
(163, 3.0, 'Code to Zero', '0525945636')
(163, 3.0, 'Code to Zero', '')
(163, 3.0, 'Code to Zero', '0141802855')
(163, 3.0, 'Code to Zero', '0451204530')
(162, 3.0, 'Saving Faith', '1570427712')
(162, 3.0, "Acts of War (Tom Clancy's Op Center (Paperback))", '042515601')
(162, 3.0, 'Saving Faith', '0375727981')
(162, 3.0, 'Saving Faith', '0446525774')
(162, 3.0, "Tom Clancy's Op-Center: Mirror Image (Tom Clancy's Op Center (Paperback))", '0425150143')
(162, 3.0, "Tom Clancy's Op-Center: Games of State (Tom Clancy's Op Center (Paperback))", '0425151875')
(162, 3.0, 'Saving Faith', '0446608890')
(162, 3.0, "Tom Clancy's Op-Center (Tom Clancy's Op Center (Paperback))", '0425147363')
(161, 3.0, 'N Is for Noose', '0449223612')
(161, 3.0, 'N Is for Noose', '0375403264')
(161, 3.0, '', '0805036504')
(156, 3.0, 'Sex and the City', '0446673544')
(155, 3.0, 'Sex and the City', '1586210300')
(154, 3.0, 'The Wild Blue : The Men and Boys Who Flew the B-24s Over Germany', '0743504682')
(154, 3.0, 'The Wild Blue : The Men and Boys Who Flew the B-24s Over Germany', '0743504690')
(154, 3.0, 'The Wild Blue : The Men and Boys Who Flew the B-24s Over Germany 1944-45', '0743504704')
(154, 3.0, 'The Wild Blue : The Men and Boys Who Flew the B-24s Over Germany 1944-45', '0743203399')
(154, 3.0, 'The Wild Blue : The Men and Boys Who Flew the B-24s Over Germany 1944-45', '0743507878')
(154, 3.0, 'The Wild Blue : The Men and Boys Who Flew the B-24s Over Germany', '0743216547')
(154, 3.0, 'The Wild Blue : The Men and Boys Who Flew the B-24s Over Germany 1944-45', '0743223098')
(148, 3.0, 'The Prometheus Deception', '0312978367')
(148, 3.0, 'The Prometheus Deception', '031225346')
(145, 3.0, 'The First Counsel', '044661064')
(145, 3.0, "Tom Clancy's Net Force 01: Virtual Vandals (Net Force)", '0425161722')
(145, 3.0, 'The First Counsel', '0446527289')
(145, 3.0, 'The First Counsel', '1586210009')
(145, 3.0, 'The First Counsel (Wheeler Large Print Book Series (Paper))', '1568951876')
(145, 3.0, 'The First Counsel', '1570429898')
(134, 3.0, 'Dead Even', '0446607339')
(133, 3.0, 'Monster (Alex Delaware)', '0345413873')
(128, 3.0, 'Diana in Search of Herself: Portrait of a Troubled Princess', '0451201086')
(126, 3.0, 'Mutation', '0425119653')
(126, 3.0, 'Third Twin', '0449227421')
(125, 3.0, 'Coldheart Canyon  CD : A Hollywood Ghost Story', '0694526630')
(125, 3.0, 'Wealth and Democracy : A Political History of the American Rich', '0767905342')
(125, 3.0, 'Wealth and Democracy: A Political History of the American Rich', '0767905334')
(120, 3.0, 'Bella Tuscany : The Sweet Life in Italy', '0767902831')
(120, 3.0, 'Bella Tuscany : The Sweet Life in Italy (CD)', '0553456105')
(116, 3.0, 'Nimitz Class Low Price', '0060082119')
(116, 3.0, 'Nimitz Class', '006109594')
(115, 3.0, 'The Sky is Falling', '0694523682')
(115, 3.0, 'The Sky is Falling', '0694523690')
(115, 3.0, 'The Sky is Falling', '0694523674')
(115, 3.0, 'The Sky Is Falling', '0446610178')
(115, 3.0, 'The Sky Is Falling', '0060198346')
(114, 3.0, "Perfect Murder, Perfect Town : The Uncensored Story of the JonBenet Murder and the Grand Jury's Search for the Final Truth", '0061096962')
(114, 3.0, 'Fascinating Womanhood', '055329220')
(113, 3.0, 'Day Of Deceit: The Truth About FDR and Pearl Harbor', '0743201299')
(113, 3.0, 'Day of Deceit : The Truth About FDR and Pearl Harbor', '0684853396')
(113, 3.0, 'DAY OF DECEIT : The Truth About FDR and Pearl Harbor', '0671047078')
(112, 3.0, 'Stiffed: The Betrayal of the American Man', '0380720450')
(112, 3.0, 'Cause of Death', '0679456333')
(112, 3.0, 'Stiffed: The Betrayal of the American Man', '068812299')
(112, 3.0, 'Cause of Death', '0425158616')
(111, 3.0, 'The Sinister Pig (Hillerman, Tony)', '006019443')
(111, 3.0, 'The Sinister Pig CD', '0060544481')
(111, 3.0, 'The Right Hand of Evil', '0449005836')
(111, 3.0, 'Sinister Pig LP', '0060545437')
(110, 3.0, 'Unspeakable', '0446607193')
(109, 3.0, 'Earth in the Balance: Ecology and the Human Spirit', '0452269350')
(109, 3.0, 'Lord John and the Private Matter', '0385337477')
(108, 3.0, "WHAT OUR MOTHERS DIDN'T TELL US: Why Happiness Eludes the Modern Woman", '0684859599')
(108, 3.0, "What Our Mothers Didn't Tell Us : Why Happiness Eludes the Modern Woman", '0684832194')
